Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
617;13.2086;19.0842;87.7666;12.5255;69.2779;12.943
618;9.6086;15.5774;87.7666;8.9255;69.2779;9.343
619;6.0813;12.0707;87.7666;5.4118;69.2779;5.8176
620;2.6318;8.564;87.7666;1.9993;69.2779;2.3933
621;0.4547;5.1471;87.7666;0.1502;69.2779;0.3472
622;0;1.8324;87.7666;0;69.2779;0
623;0;0.0907;87.7666;0;69.2779;0
624;0;0;87.7666;0;69.2779;0
625;0;0;87.7666;0;69.2779;0
626;0;0;87.7666;0;69.2779;0
627;0;0;87.7666;0;69.2779;0
628;0;0;87.7666;0;69.2779;0
629;0;0;87.7666;0;69.2779;0
630;0;0;87.7666;0;69.2779;0
631;0;0;87.7666;0;69.2779;0
632;0;0;87.7666;0;69.2779;0
633;0;0;87.7666;0;69.2779;0
634;0;0;87.7666;0;69.2779;0
635;0;0;87.7666;0;69.2779;0
636;0;0;87.7666;0;69.2779;0
637;0;0;87.7666;0;69.2779;0
638;0;0;87.7666;0;69.2779;0
639;0;0;87.7666;0;69.2779;0
640;0;0;87.7666;0;69.2779;0
641;0;0;87.7666;0;69.2779;0
642;0;0;87.7666;0;69.2779;0
643;0;0;87.7666;0;69.2779;0
644;0;0;87.7666;0;69.2779;0
645;0;0;87.7666;0;69.2779;0
646;0;0;87.7666;0;69.2779;0
647;0;0;87.7666;0;69.2779;0
648;0;0;87.7666;0;69.2779;0
649;0;0;87.7666;0;69.2779;0
650;0;0;87.7666;0;69.2779;0
651;0;0;87.7666;0;69.2779;0
652;0;0;87.7666;0;69.2779;0
653;0;0;87.7666;0;69.2779;0
654;0;0;87.7666;0;69.2779;0
655;0;0;87.7666;0;69.2779;0
656;0;0;87.7666;0.2009;69.2779;0
657;1.6848;0;87.7666;2.2017;69.2779;1.7921
658;5.1695;0.2612;87.7666;5.8017;69.2779;5.3842
659;8.7695;2.3223;87.7666;9.4017;69.2779;8.9842
660;12.3695;5.9223;87.7666;13.0017;69.2779;12.5842
661;15.9695;9.5223;87.7666;16.6017;69.2779;16.1613
662;19.5695;13.1223;87.7666;20.2017;69.2779;19.7362
663;23.1319;16.5962;87.7666;23.8017;69.2779;23.1748
664;26.3929;19.7118;87.7666;27.3606;69.2779;26.3145
665;29.2524;22.2267;87.7666;30.708;69.2779;29.0493
666;31.5076;24.0996;87.7666;33.6445;69.2779;31.1807
667;33.3418;25.7917;87.7666;36.4463;69.2779;33.0494
668;35.3955;27.7122;87.7666;38.4;69.2779;35.1496
669;37.6223;29.5767;87.7666;38.9;69.2779;37.545
670;38.8176;30.966;87.7666;38.9;69.2779;38.8566
671;38.9;32.1825;87.7666;38.9;69.2779;38.9
672;38.9;33.6338;87.7666;38.9;69.2779;38.9
673;38.9;35.334;87.7666;38.9;69.2779;38.9
674;38.9;37.2467;87.7666;38.9;69.2779;38.9
675;38.9;38.5735;87.7666;38.9;69.2779;38.9
676;38.9;38.9;87.7666;38.9;69.2779;38.9
677;38.9;38.9;87.7666;38.9;69.2779;38.9
678;38.9;38.9;87.7666;38.9;69.2779;38.9
679;38.9;38.9;87.7666;38.9;69.2779;38.9
680;38.9;38.9;87.7666;38.9;69.2779;38.9
681;38.9;38.9;87.7666;38.9;69.2779;38.9
682;38.9;38.9;87.7666;38.9;69.2779;38.9
683;38.9099;38.9;87.7666;39.5313;69.2779;38.9092
684;40.0782;38.9;87.7666;41.0682;69.2779;40.106
685;41.6183;38.9;87.7666;41.9869;69.2779;41.6468
686;42;39.0471;87.7666;42;69.2779;42
687;42;40.1943;87.7666;42;69.2779;42
688;42;41.5972;87.7666;42;69.2779;42
689;42;42;87.7666;42;69.2779;42
690;42;42;87.7666;42;69.2779;42
691;42;42;87.7666;42;69.2779;42
692;42;42;87.7666;42;69.2779;42
693;42;42;87.7666;42;69.2779;42
694;42;42;87.7666;42;69.2779;42
695;42;42;87.7666;42;69.2779;42
696;41.9459;42;87.7666;41.1778;69.2779;41.9486
697;40.0917;42;87.7666;38.5557;69.2779;40.0972
698;36.4917;42;87.7666;35.06;69.2779;36.4972
699;33.7959;41.5793;87.7666;33.1322;69.2779;33.7986
700;32.183;39.3585;87.7666;31.4064;69.2779;32.1824
701;29.7081;35.8199;87.7666;28.1549;69.2779;29.7069
702;26.1924;33.4907;87.7666;24.6392;69.2779;26.1912
703;22.6767;31.849;87.7666;21.1235;69.2779;22.6755
704;19.161;29.0402;87.7666;17.6078;69.2779;19.1598
705;15.6453;25.5245;87.7666;14.0921;69.2779;15.6441
706;12.1296;22.0088;87.7666;10.5764;69.2779;12.1284
707;8.6139;18.4931;87.7666;7.1014;69.2779;8.6145
708;5.1847;14.9775;87.7666;3.7145;69.2779;5.1887
709;1.8764;11.4618;87.7666;1.0224;69.2779;1.8493
710;0.1197;7.9461;87.7666;0;69.2779;0.0898
711;0;4.5398;87.7666;0;69.2779;0
712;0;1.4457;87.7666;0;69.2779;0
713;0;0;87.7666;0;69.2779;0
714;0;0;87.7666;0;69.2779;0
715;0;0;87.7666;0;69.2779;0
716;0;0;87.7666;0;69.2779;0
717;0;0;87.7666;0;69.2779;0
718;0;0;87.7666;0;69.2779;0
719;0;0;87.7666;0;69.2779;0
720;0;0;87.7666;0;69.2779;0
721;0;0;87.7666;0;69.2779;0
722;0;0;87.7666;0;69.2779;0
723;0;0;87.7666;0;69.2779;0
724;0;0;87.7666;0;69.2779;0
725;0;0;87.7666;0;69.2779;0
726;0;0;87.7666;0;69.2779;0
727;0;0;87.7666;0;69.2779;0
728;0;0;87.7666;0;69.2779;0
729;0;0;87.7666;0;69.2779;0
730;0.2284;0;87.7666;1.0578;69.2779;0.2631
731;2.2567;0;87.7666;3.9155;69.2779;2.3263
732;5.8567;0;87.7666;7.4512;69.2779;5.9263
733;8.8284;0.5703;87.7666;9.5935;69.2779;8.8631
734;10;2.9406;87.7666;10;69.2779;10
735;10;6.5406;87.7666;10;69.2779;10
736;10;9.1703;87.7666;9.6268;69.2779;10
737;8.7103;10;87.7666;7.5642;69.2779;8.6775
738;5.7862;10;87.7666;4.277;69.2779;5.7224
739;2.5539;10;87.7666;1.3396;69.2779;2.4921
740;0.478;8.3875;87.7666;0;69.2779;0.4472
741;0;5.1598;87.7666;0.2909;69.2779;0
742;1.2615;1.9468;87.7666;2.3817;69.2779;1.2963
743;4.3229;0.1745;87.7666;5.9817;69.2779;4.3925
744;7.9229;0;87.7666;9.5817;69.2779;7.9925
745;11.5229;1.6034;87.7666;13.1817;69.2779;11.5925
746;15.1229;5.0068;87.7666;16.7817;69.2779;15.0748
747;18.5906;8.6068;87.7666;19.7409;69.2779;18.3966
748;20.5792;12.2068;87.7666;20.9;69.2779;20.468
749;20.9;15.6022;87.7666;20.9;69.2779;20.9
750;20.9;18.4814;87.7666;20.9;69.2779;20.9
751;20.9;20.3326;87.7666;20.9;69.2779;20.9
752;20.9;20.9;87.7666;20.9;69.2779;20.9
753;20.9;20.9;87.7666;20.6578;69.2779;20.9
754;19.7631;20.9;87.7666;18.9245;69.2779;19.7502
755;18.0131;20.9;87.7666;18.0762;69.2779;18.0002
756;19.0012;20.9;87.7666;20.5189;69.2779;19.02
757;22.4025;19.5631;87.7666;24.1174;69.2779;22.4399
758;25.9874;17.8493;87.7666;27.6685;69.2779;26.0242
759;29.4872;18.9537;87.7666;31.0963;69.2779;29.4434
760;32.5464;21.9863;87.7666;34.3508;69.2779;32.4603
761;35.2484;24.891;87.7666;37.4294;69.2779;35.2298
762;38.0534;27.7008;87.7666;40.3518;69.2779;38.068
763;40.9095;30.4541;87.7666;42.582;69.2779;40.9271
764;42.8591;32.6514;87.7666;43.3945;69.2779;42.8677
765;43.4;34.4892;87.7666;43.4;69.2779;43.4
766;43.4;36.4329;87.7666;43.4;69.2779;43.4
767;43.4;38.5079;87.7666;43.4;69.2779;43.4
768;43.4;40.7012;87.7666;43.4;69.2779;43.4
769;43.4;42.6129;87.7666;43.4;69.2779;43.4
770;43.4;43.4;87.7666;43.4;69.2779;43.4
771;43.4;43.4;87.7666;43.4;69.2779;43.4
772;43.045;43.4;87.7666;41.7626;69.2779;43.049
773;40.8899;43.4;87.7666;38.3832;69.2779;40.898
774;37.2899;43.4;87.7666;34.8992;69.2779;37.298
775;33.6899;43.4;87.7666;31.4152;69.2779;33.698
776;30.0899;42.1492;87.7666;27.9312;69.2779;30.098
777;26.4899;39.0985;87.7666;24.4472;69.2779;26.498
778;22.8899;35.4985;87.7666;20.9631;69.2779;22.898
779;19.2899;31.8985;87.7666;17.4791;69.2779;19.298
780;15.6899;28.2985;87.7666;13.9951;69.2779;15.698
781;12.0899;24.6985;87.7666;10.5111;69.2779;12.098
782;8.4899;21.0985;87.7666;7.0684;69.2779;8.518
783;4.9885;17.4985;87.7666;3.7113;69.2779;5.0146
784;1.6435;13.8985;87.7666;1.0274;69.2779;1.6456
785;0;10.2985;87.7666;0;69.2779;0
786;0;6.7458;87.7666;0;69.2779;0
787;0;3.2951;87.7666;0;69.2779;0
788;0;0.7985;87.7666;0;69.2779;0
789;0;0;87.7666;0;69.2779;0
790;0;0;87.7666;0;69.2779;0
791;0;0;87.7666;0;69.2779;0
792;0;0;87.7666;0;69.2779;0
793;0;0;87.7666;0;69.2779;0
794;0;0;87.7666;0;69.2779;0
795;0;0;87.7666;0;69.2779;0
796;0;0;87.7666;0;69.2779;0
797;0;0;87.7666;0;69.2779;0
798;0;0;87.7666;0;69.2779;0
799;0;0;87.7666;0;69.2779;0
800;0;0;87.7666;0;69.2779;0
801;0;0;87.7666;0;69.2779;0
802;0;0;87.7666;0;69.2779;0
803;0;0;87.7666;0;69.2779;0
804;0;0;87.7666;0;69.2779;0
805;0;0;87.7666;0;69.2779;0
806;0.0578;0;87.7666;0.6836;69.2779;0.0813
807;1.9155;0;87.7666;3.1671;69.2779;1.9627
808;5.5155;0;87.7666;6.7671;69.2779;5.5627
809;9.1155;0;87.7666;10.3671;69.2779;9.1627
810;12.7155;0.9535;87.7666;13.9671;69.2779;12.7627
811;16.3155;3.707;87.7666;17.1486;69.2779;16.3627
812;18.4078;7.307;87.7666;18.615;69.2779;18.4313
813;18.7;10.907;87.7666;18.7;69.2779;18.7
814;18.7;14.5033;87.7666;18.7036;69.2779;18.7
815;19.5267;17.487;87.7666;20.3333;69.2779;19.5701
816;22.1534;18.6872;87.7666;23.7593;69.2779;22.2402
817;25.725;18.7;87.7666;27.3194;69.2779;25.828
818;29.2099;18.8162;87.7666;30.765;69.2779;29.2865
819;32.0616;20.1106;87.7666;32.8252;69.2779;32.0786
820;33.2;22.6242;87.7666;33.2;69.2779;33.2
821;33.2;25.1968;87.7666;32.8221;69.2779;33.2
822;31.7271;27.8527;87.7666;30.6441;69.2779;31.696
823;28.4668;30.5361;87.7666;27.3221;69.2779;28.4054
824;26.5511;32.5004;87.7666;26.8327;69.2779;26.554
825;28.1197;32.9487;87.7666;29.5739;69.2779;28.1935
826;31.4828;30.8974;87.7666;32.9044;69.2779;31.5621
827;34.7187;27.5697;87.7666;36.0611;69.2779;34.7944
828;37.7789;26.3736;87.7666;39.0528;69.2779;37.8507
829;40.6837;28.3479;87.7666;41.8928;69.2779;40.7517
830;43.441;31.5386;87.7666;44.5886;69.2779;43.5049
831;45.9418;34.5729;87.7666;46.5007;69.2779;45.9728
832;47.1;37.5547;87.7666;47.1;69.2779;47.1
833;47.1;40.47;87.7666;47.1;69.2779;47.1
834;47.1;43.2375;87.7666;47.1;69.2779;47.1
835;47.1;45.7151;87.7666;47.1;69.2779;47.1
836;47.1;46.9724;87.7666;47.1;69.2779;47.1
837;47.1;47.1;87.7666;47.1;69.2779;47.1
838;47.1;47.1;87.7666;47.1;69.2779;47.1
839;47.1;47.1;87.7666;47.1;69.2779;47.1
840;47.0664;47.1;87.7666;46.3798;69.2779;47.0361
841;45.2852;47.1;87.7666;43.9075;69.2779;45.2239
842;41.7902;47.1;87.7666;40.4034;69.2779;41.7275
843;38.2952;47.1;87.7666;36.8993;69.2779;38.231
844;34.8003;47.1;87.7666;33.3952;69.2779;34.7346
845;31.3053;45.4844;87.7666;29.8911;69.2779;31.2382
846;27.8103;42.0688;87.7666;26.387;69.2779;27.7417
847;24.3153;38.4688;87.7666;22.8829;69.2779;24.2453
848;20.8203;34.8688;87.7666;19.3788;69.2779;20.7488
849;17.3254;31.2688;87.7666;15.8747;69.2779;17.2524
850;13.8304;27.6688;87.7666;12.3706;69.2779;13.756
851;10.3354;24.0688;87.7666;8.8665;69.2779;10.2595
852;6.8684;20.4688;87.7666;5.4451;69.2779;6.8113
853;3.518;16.8688;87.7666;2.1126;69.2779;3.4491
854;0.9436;13.2688;87.7666;0.2247;69.2779;0.8935
855;0;9.6688;87.7666;0;69.2779;0
856;0;6.1342;87.7666;0;69.2779;0
857;0;2.7008;87.7666;0;69.2779;0
858;0;0.5009;87.7666;0;69.2779;0
859;0;0;87.7666;0;69.2779;0
860;0;0;87.7666;0;69.2779;0
861;0;0;87.7666;0;69.2779;0
862;0;0;87.7666;0;69.2779;0
863;0;0;87.7666;0;69.2779;0
864;0;0;87.7666;0;69.2779;0
865;0;0;87.7666;0;69.2779;0
866;0;0;87.7666;0;69.2779;0
867;0;0;87.7666;0;69.2779;0
868;0;0;87.7666;0;69.2779;0
869;0;0;87.7666;0;69.2779;0
870;0;0;87.7666;0;69.2779;0
871;0;0;87.7666;0;69.2779;0
872;0;0;87.7666;0;69.2779;0
873;0;0;87.7666;0;69.2779;0
874;0;0;87.7666;0;69.2779;0
875;0;0;87.7666;0;69.2779;0
876;0;0;87.7666;0;69.2779;0
877;0.3985;0;87.7666;1.1968;69.2779;0.4724
878;2.597;0;87.7666;4.1936;69.2779;2.7448
879;6.197;0;87.7666;7.7936;69.2779;6.3448
880;9.797;0;87.7666;11.3936;69.2779;9.9448
881;13.397;0.9092;87.7666;14.9936;69.2779;13.5448
882;16.997;3.6185;87.7666;18.5936;69.2779;17.1448
883;20.597;7.2185;87.7666;22.1936;69.2779;20.7448
884;24.197;10.8185;87.7666;25.7816;69.2779;24.3448
885;27.7474;14.4185;87.7666;29.2809;69.2779;27.8921
886;31.1316;18.0185;87.7666;32.6268;69.2779;31.2171
887;34.1404;21.5833;87.7666;35.8026;69.2779;34.2106
888;36.9729;24.8576;87.7666;38.8067;69.2779;37.0982
889;39.866;27.7711;87.7666;41.6586;69.2779;40.002
890;42.6643;30.2666;87.7666;44.1865;69.2779;42.7935
891;44.7635;32.268;87.7666;45.4128;69.2779;44.8265
892;45.5;34.1507;87.7666;45.5;69.2779;45.5
893;45.5;36.155;87.7666;45.5;69.2779;45.5
894;45.5;38.2732;87.7666;45.5;69.2779;45.5
895;45.5;40.4873;87.7666;45.5;69.2779;45.5
896;45.5;42.7889;87.7666;45.5;69.2779;45.5
897;45.5;44.7315;87.7666;45.5;69.2779;45.5
898;45.5;45.5;87.7666;45.5;69.2779;45.5
899;45.5;45.5;87.7666;45.5;69.2779;45.5
900;45.5;45.5;87.7666;45.5;69.2779;45.5
901;45.5;45.5;87.7666;45.5;69.2779;45.5
902;45.5;45.5;87.7666;45.5;69.2779;45.5
903;45.5;45.5;87.7666;45.5;69.2779;45.5
904;45.5;45.5;87.7666;45.5;69.2779;45.5
905;45.5;45.5;87.7666;45.5;69.2779;45.5
906;45.5;45.5;87.7666;45.5;69.2779;45.5
907;45.5;45.5;87.7666;45.5;69.2779;45.5
908;45.5;45.5;87.7666;45.5;69.2779;45.5
909;45.5;45.5;87.7666;45.5;69.2779;45.5
910;45.5;45.5;87.7666;45.5;69.2779;45.5
911;45.5;45.5;87.7666;45.5;69.2779;45.5
912;45.5;45.5;87.7666;45.5;69.2779;45.5
913;45.5;45.5;87.7666;45.5;69.2779;45.5
914;45.5;45.5;87.7666;45.5;69.2779;45.5
915;45.5;45.5;87.7666;45.5;69.2779;45.5
916;45.5;45.5;87.7666;45.5;69.2779;45.5
917;45.5;45.5;87.7666;45.1843;69.2779;45.5
918;44.2148;45.5;87.7666;43.1094;69.2779;44.144
919;41.1831;45.5;87.7666;39.5908;69.2779;41.0418
920;37.6904;45.5;87.7666;36.0722;69.2779;37.5492
921;34.1976;45.5;87.7666;32.5536;69.2779;34.0567
922;30.7048;45.0865;87.7666;29.0351;69.2779;30.5641
923;27.212;42.873;87.7666;25.5165;69.2779;27.0716
924;23.7193;39.273;87.7666;21.9979;69.2779;23.579
925;20.2265;35.673;87.7666;18.4793;69.2779;20.0865
926;16.7337;32.073;87.7666;14.9608;69.2779;16.5939
927;13.2409;28.473;87.7666;11.4422;69.2779;13.1014
928;9.7482;24.873;87.7666;7.9422;69.2779;9.6088
929;6.3068;21.273;87.7666;4.5311;69.2779;6.1819
930;2.9738;17.673;87.7666;1.4304;69.2779;2.8352
931;0.6679;14.073;87.7666;0;69.2779;0.5846
932;0;10.473;87.7666;0;69.2779;0
933;0;6.9197;87.7666;0;69.2779;0
934;0;3.4603;87.7666;0;69.2779;0
935;0;0.8771;87.7666;0;69.2779;0
936;0;0;87.7666;0;69.2779;0
937;0;0;87.7666;0;69.2779;0
938;0;0;87.7666;0;69.2779;0
939;0;0;87.7666;0;69.2779;0
940;0;0;87.7666;0;69.2779;0
941;0.7061;0;87.7666;1.6986;69.2779;0.8084
942;3.2121;0;87.7666;5.1973;69.2779;3.4167
943;6.8121;0;87.7666;8.7973;69.2779;7.0167
944;10.4121;0;87.7666;12.3973;69.2779;10.6167
945;14.0121;0.5147;87.7666;15.9973;69.2779;14.2054
946;17.6121;2.8294;87.7666;19.5973;69.2779;17.757
947;21.2121;6.4294;87.7666;23.1973;69.2779;21.277
948;24.6651;10.0294;87.7666;26.7691;69.2779;24.6461
949;27.9207;13.6258;87.7666;30.2268;69.2779;27.8088
950;30.795;17.0301;87.7666;33.4327;69.2779;30.534
951;33.1147;20.0399;87.7666;36.4716;69.2779;32.7922
952;35.3762;22.4961;87.7666;39.4375;69.2779;35.1057
953;37.9838;24.449;87.7666;42.2581;69.2779;37.7213
954;40.7897;26.3885;87.7666;44.9355;69.2779;40.5229
955;43.5415;28.6323;87.7666;47.4771;69.2779;43.2857
956;46.1537;30.7966;87.7666;49.8897;69.2779;45.911
957;48.6334;32.5235;87.7666;51.2823;69.2779;48.4031
958;50.648;34.1742;87.7666;51.5;69.2779;50.5505
959;51.4776;36.0688;87.7666;52.0076;69.2779;51.4922
960;52.081;38.2079;87.7666;53.5937;69.2779;52.0563
961;53.7364;40.555;87.7666;55.6957;69.2779;53.6883
962;55.8308;43.0637;87.7666;57.6911;69.2779;55.7852
963;57.8059;45.6397;87.7666;59.0314;69.2779;57.767
964;59.0805;48.1449;87.7666;59.4;69.2779;59.0639
965;59.4;50.4992;87.7666;59.4;69.2779;59.4
966;59.4;52.7339;87.7666;59.4;69.2779;59.4
967;59.4;54.8792;87.7666;59.4;69.2779;59.4
968;59.4;56.9156;87.7666;59.4;69.2779;59.4
969;59.4;58.6537;87.7666;59.4;69.2779;59.4
970;59.4;59.4;87.7666;59.4;69.2779;59.4
971;59.4;59.4;87.7666;59.4;69.2779;59.4
972;59.4;59.4;87.7666;59.4;69.2779;59.4
973;59.4;59.4;87.7666;59.4;69.2779;59.4
974;59.4;59.4;87.7666;59.4;69.2779;59.4
975;59.4;59.4;87.7666;59.4;69.2779;59.4
976;59.4;59.4;87.7666;59.4;69.2779;59.4
977;59.4;59.4;87.7666;59.4;69.2779;59.4
978;59.4;59.4;87.7666;59.4;69.2779;59.4
979;59.4;59.4;87.7666;59.4;69.2779;59.4
980;59.4;59.4;87.7666;59.4;69.2779;59.4
981;59.4;59.4;87.7666;59.4;69.2779;59.4
982;59.4;59.4;87.7666;59.4;69.2779;59.4
983;59.4;59.4;87.7666;59.4;69.2779;59.4
984;59.4;59.4;87.7666;59.4;69.2779;59.4
985;59.4;59.4;87.7666;59.4;69.2779;59.4
986;59.4;59.4;87.7666;59.4;69.2779;59.4
987;59.4;59.4;87.7666;59.4;69.2779;59.4
988;59.4;59.4;87.7666;59.4;69.2779;59.4
989;59.4;59.4;87.7666;59.4;69.2779;59.1135
990;59.0544;59.4;87.7666;59.3768;69.2779;58.2875
991;58.1041;59.4;87.7666;58.6812;69.2779;57.1992
992;56.8997;59.4;87.7666;57.3601;69.2779;56.1039
993;55.7206;59.3529;87.7666;56.0945;69.2779;55.0277
994;54.5889;58.8041;87.7666;54.904;69.2779;53.9936
995;53.5237;57.781;87.7666;53.7776;69.2779;53.0215
996;52.5397;56.7232;87.7666;51.5292;69.2779;52.1245
997;51.3123;55.6444;87.7666;48.086;69.2779;51.2986
998;48.7784;54.569;87.7666;44.5907;69.2779;49.1329
999;45.2231;53.5265;87.7666;41.0954;69.2779;45.595
1000;41.6679;52.5374;87.7666;37.6001;69.2779;42.0571
1001;38.1126;51.6136;87.7666;34.1048;69.2779;38.5192
1002;34.5574;50.7694;87.7666;30.6096;69.2779;34.9813
1003;31.0021;49.9382;87.7666;27.1143;69.2779;31.4434
1004;27.4469;47.7427;87.7666;23.619;69.2779;27.9054
1005;23.8916;44.214;87.7666;20.1237;69.2779;24.3675
1006;20.3363;40.6853;87.7666;16.6284;69.2779;20.8296
1007;16.7811;37.1566;87.7666;13.1331;69.2779;17.2917
1008;13.2258;33.6279;87.7666;9.6378;69.2779;13.7538
1009;9.6706;30.0992;87.7666;6.1962;69.2779;10.2159
1010;6.1688;26.5705;87.7666;2.866;69.2779;6.7259
1011;2.7888;23.0418;87.7666;0.6149;69.2779;3.3312
1012;0.5665;19.5131;87.7666;0;69.2779;0.8288
1013;0;15.9844;87.7666;0;69.2779;0
1014;0;12.4557;87.7666;0;69.2779;0
1015;0;8.927;87.7666;0;69.2779;0
1016;0;5.4789;87.7666;0;69.2779;0
1017;0;2.1348;87.7666;0;69.2779;0
1018;0;0.2372;87.7666;0;69.2779;0
1019;0;0;87.7666;0.0436;69.2779;0
1020;0.1042;0;87.7666;1.8871;69.2779;0
1021;2.0084;0;87.7666;5.4871;69.2779;1.6286
1022;5.6084;0;87.7666;9.0871;69.2779;5.0572
1023;9.2084;0;87.7666;12.6871;69.2779;8.6572
1024;12.8084;0;87.7666;16.2871;69.2779;12.2572
1025;16.4084;0;87.7666;19.8871;69.2779;15.8526
1026;20.0084;0.4628;87.7666;23.4871;69.2779;19.4468
1027;23.5691;2.7256;87.762;27.0527;69.2779;23.0142
1028;27.0198;6.3256;87.7139;30.5089;69.2779;26.4863
1029;30.291;9.9256;87.5857;33.7839;69.2779;29.7173
1030;33.0149;13.5256;87.3918;36.8819;69.2779;32.4603
1031;35.4111;16.9933;87.1523;39.8319;69.2779;34.9335
1032;38.061;20.168;86.8434;42.6008;69.2779;37.5631
1033;40.8665;22.8717;86.4438;44.0667;69.2779;40.3458
1034;43.2379;25.119;85.9598;44.2;69.2779;42.9036
1035;44.2;27.3728;85.3948;44.2;69.2779;44.1254
1036;44.2;29.7879;84.7558;44.2;69.2779;44.2
1037;44.2;31.8813;84.0442;44.2;69.2779;44.2
1038;44.2;33.5987;83.2553;44.2;69.2779;44.2
1039;44.2;35.349;82.3872;44.2;69.2779;44.2
1040;44.2;37.252;81.4813;44.2;69.2779;44.2
1041;44.2;39.2825;80.5926;44.2;69.2779;44.2
1042;44.2;41.4025;79.7361;44.2;69.2779;44.2
1043;44.2;43.3198;78.9104;43.801;69.2779;44.2
1044;44.0435;44.1796;78.1145;41.6019;69.2779;44.2
1045;42.0871;44.2;77.347;38.0019;69.2779;42.5439
1046;38.4871;44.2;76.6069;34.4019;69.2779;39.0879
1047;34.8871;44.2;75.893;30.8019;69.2779;35.4879
1048;31.2871;44.2;75.2044;27.2019;69.2779;31.8879
1049;27.6871;44.2;74.5402;23.6019;69.2779;28.2879
1050;24.0871;44.2;73.8999;20.0019;69.2779;24.6879
1051;20.4871;43.5859;73.2827;16.4019;69.2779;21.0879
1052;16.8871;41.1718;72.6875;12.8019;69.2779;17.4879
1053;13.2871;37.5718;72.1136;9.2019;69.2779;13.8879
1054;9.6871;33.9718;71.5602;5.6798;69.2779;10.2879
1055;6.1577;30.3718;71.0282;2.2624;69.2779;6.7341
1056;2.7084;26.7718;70.5445;0.2836;69.2779;3.2851
1057;0.4942;23.1718;70.1354;0;69.2779;0.795
1058;0;19.5718;69.7999;0;69.2779;0
1059;0;15.9718;69.5351;0;69.2779;0
1060;0;12.3718;69.3381;0;69.2779;0
1061;0;8.7827;69.2066;0;69.2779;0
1062;0;5.2736;69.1379;0;69.2779;0
1063;0;1.8338;69.1299;0;69.2779;0
1064;0;0.057;69.1804;0;69.2779;0
1065;0;0;69.2854;0;69.2779;0
1066;0;0;69.4245;0;69.2779;0
1067;0;0;69.5692;0;69.2779;0
1068;0;0;69.7088;0;69.2779;0
1069;0;0;69.8435;0;69.2779;0
1070;0;0;69.9734;0;69.2779;0
1071;0;0;70.0988;0;69.2779;0
1072;0;0;70.2197;0;69.2779;0
1073;0;0;70.3364;0;69.2779;0
1074;0;0;70.4489;0;69.2779;0
1075;0;0;70.5575;0;69.2779;0
1076;0;0;70.6623;0;69.2779;0
1077;0;0;70.7633;0;69.2779;0
1078;0;0;70.8608;0;69.2779;0
1079;0;0;70.9548;0;69.2779;0
1080;0;0;71.0455;0;69.2779;0
1081;0;0;71.133;0;69.2779;0
1082;0;0;71.2174;0;69.2779;0
1083;0;0;71.2988;0;69.2779;0
1084;0;0;71.3773;0;69.2779;0
1085;0;0;71.453;0;69.2779;0
1086;0;0;71.526;0;69.2779;0
1087;0;0;71.5964;0;69.2779;0
1088;0;0;71.6644;0.7789;69.2779;0
1089;0.5627;0;71.7299;3.3577;69.2779;0.2359
1090;2.9255;0;71.7931;6.9577;69.2779;2.2718
1091;6.5255;0;71.8571;10.5577;69.2779;5.8718
1092;10.1255;0;71.9427;14.1577;69.2779;9.4718
1093;13.7255;0;72.0791;17.7577;69.2779;13.0718
1094;17.3113;0;72.2768;21.3365;69.2779;16.3196
1095;20.7715;0;72.5339;24.7708;69.2779;19.4359
1096;23.6664;1.0204;72.8486;27.9925;69.2779;22.2473
1097;25.8942;3.8408;73.219;30.6294;69.2779;24.3181
1098;28.0723;7.4408;73.6435;31.9501;69.2779;26.2962
1099;30.0644;11.0408;74.1205;32.2;69.2779;28.396
1100;31.4148;14.4856;74.6486;32.2;69.2779;30.1336
1101;32.0719;17.2259;75.2154;32.2;69.2779;31.4961
1102;32.2;19.2472;75.7857;32.2;69.2779;32.1852
1103;32.2;21.0269;76.3358;31.1365;69.2779;32.2
1104;31.7722;22.2775;76.8664;28.2749;69.2779;32.1136
1105;29.5444;23.0037;77.3782;25.5384;69.2779;30.2272
1106;26.1722;23.7715;77.8717;25.5144;69.2779;26.6272
1107;24.8854;24.7961;78.3476;28.1683;69.2779;24.7136
1108;26.7979;26.1478;78.8087;31.5701;69.2779;25.6712
1109;30.1265;27.8988;79.2979;34.3339;69.2779;28.4744
1110;33.4323;29.818;79.8705;35.4678;69.2779;31.8636
1111;35.2682;31.4415;80.539;35.5;69.2779;34.5104
1112;35.5;31.9221;81.2999;35.5;69.2779;35.5
1113;35.5;29.9127;82.1621;34.0148;69.2779;35.5
1114;34.6346;26.3564;83.1467;30.7974;69.2779;35.4782
1115;32.0449;24.7292;84.2636;27.333;69.2779;33.7311
1116;28.5961;26.2121;85.5064;23.8686;69.2779;30.2802
1117;25.1473;29.2845;86.8185;20.4042;69.2779;26.8294
1118;21.6985;32.4823;87.623;16.9397;69.2779;23.3786
1119;18.2497;34.7306;87.7666;13.4753;69.2779;19.9278
1120;14.8009;35.5;87.7666;10.0109;69.2779;16.4769
1121;11.3521;35.5;87.7666;6.5902;69.2779;13.0261
1122;7.9295;35.253;87.7666;3.2723;69.2779;9.5753
